Floor,Surface_Area,Property_Type_Apartments,Property_Type_Townhouse,Property_Type_Villa,Bedrooms_2_Bedroom_,Bedrooms_2_Bedrooms,Bedrooms_2_Bedrooms_,Bedrooms_3_Bedrooms,Bedrooms_3_Bedrooms_,Bedrooms_4_Bedrooms_,Bedrooms_5_Bedrooms_,Bedrooms_More_than_6_bedrooms_,Bedrooms_Studio_,Bathrooms__2_Bathrooms_,Bathrooms__3_Bathrooms_,Bathrooms__4_Bathrooms_,Bathrooms__5_Bathrooms_,Bathrooms__More_than_6_bathrooms_,Bathrooms__One_Bathroom_,Bathrooms_2_Bathrooms,Furnishing__Semi_Furnished_,Furnishing__Unfurnished_,Furnishing_Unfurnished_,Building_Age__Building_Age__0___11_months,Building_Age__Building_Age__1___5_years,Building_Age__Building_Age__1_years,Building_Age__Building_Age__10___19_years,Building_Age__Building_Age__10_months,Building_Age__Building_Age__11_months,Building_Age__Building_Age__11_years,Building_Age__Building_Age__2_months,Building_Age__Building_Age__2_years,Building_Age__Building_Age__3_years,Building_Age__Building_Age__4_years,Building_Age__Building_Age__5_months,Building_Age__Building_Age__5_years,Building_Age__Building_Age__6___9_years,Building_Age__Building_Age__6_months,Building_Age__Building_Age__6_years,Building_Age__Building_Age__7_months,Building_Age__Building_Age__7_years,Building_Age__Building_Age__8_Years,Building_Age__Building_Age__8_months,Building_Age__Building_Age__8_years,Building_Age__Building_Age__9_months,Building_Age__Building_Age__Under_Construction,Building_Age__Building_Age_3_years,Building_Age_Building_Age____1_years,Building_Age_Building_Age____2_years,Building_Age_Building_Age____3_years,Building_Age_Building_Age____5_years,Building_Age_Building_Age____7_months,Building_Age_Building_Age____9_years,Building_Age_Building_Age___5_months,Building_Age_Building_Age__0___4months,Building_Age_Building_Age__0___5_months,Building_Age_Building_Age__0___7_months,Building_Age_Building_Age__0___8_months,Building_Age_Building_Age__1__years,Building_Age_Building_Age__1_Years,Building_Age_Building_Age__1_months,Building_Age_Building_Age__1_years,Building_Age_Building_Age__10_Years,Building_Age_Building_Age__2__years,Building_Age_Building_Age__2_Years,Building_Age_Building_Age__2_months,Building_Age_Building_Age__2_years,Building_Age_Building_Age__3__years,Building_Age_Building_Age__3_Years,Building_Age_Building_Age__3_months,Building_Age_Building_Age__3_years,Building_Age_Building_Age__4__years,Building_Age_Building_Age__4_Years,Building_Age_Building_Age__4_months,Building_Age_Building_Age__4_years,Building_Age_Building_Age__5__years,Building_Age_Building_Age__5_Years,Building_Age_Building_Age__5_years,Building_Age_Building_Age__6__years,Building_Age_Building_Age__6_Years,Building_Age_Building_Age__6_years,Building_Age_Building_Age__7_years,Building_Age_Building_Age__8__years,Building_Age_Building_Age__8_Years,Building_Age_Building_Age__8_months,Building_Age_Building_Age__8_years,Building_Age_Building_Age__9__years,Building_Age_Building_Age__9_Years,Building_Age_Building_Age__9_months,Building_Age_Building_Age__Under_Construction,Building_Age_Building_Age_7_Years,Building_Age_Building_Age_Under_Construction,Governorate_Al_Dakhiliya,Governorate_Al_Dhahirah,Governorate_Al_Sharqiya,Governorate_Al_Wustaa,Governorate_Buraimi,Governorate_Dhofar,Governorate_Musandam,Governorate_Muscat,Wilayat__Al_Buraimi,Wilayat__Al_Duqum,Wilayat__Al_Jafnayn,Wilayat__Al_Kamil_and_Al_Waafi,Wilayat__Al_Khaboura,Wilayat__Al_Khoud,Wilayat__Al_Khuwair,Wilayat__Al_Maabilah,Wilayat__Al_Masnaah,Wilayat__Al_Mawaleh,Wilayat__Al_Mouj,Wilayat__Al_Qabil,Wilayat__Al_Rumais,Wilayat__Al_Hail,Wilayat__Al_Sifah,Wilayat__Al_Wuttayah,Wilayat__Amerat,Wilayat__Ansab,Wilayat__Azaiba,Wilayat__Barka,Wilayat__Bidbid,Wilayat__Bidiya,Wilayat__Bosher,Wilayat__Bukha,Wilayat__Dima_and_Al_Taaiyin,Wilayat__Ghala,Wilayat__Ghubrah,Wilayat__Halban,Wilayat__Ibra,Wilayat__Ibri,Wilayat__Izki,Wilayat__Ja_alan_Bani_Bu_Ali,Wilayat__Liwa,Wilayat__Madinat_As_Sultan_Qaboos,Wilayat__Mahdah,Wilayat__Misfah,Wilayat__Muscat_Hills,Wilayat__Muttrah,Wilayat__Nizwa,Wilayat__Other,Wilayat__Qantab,Wilayat__Quriyat,Wilayat__Qurm,Wilayat__Rusail,Wilayat__Rustaq,Wilayat__Saham,Wilayat__Salala,Wilayat__Seeb,Wilayat__Shinas,Wilayat__Sinaw,Wilayat__Sohar,Wilayat__Sumail,Wilayat__Sur,Wilayat__Suwaiq,Wilayat__Taqah,Wilayat__Wadi_Al_Kabir,Wilayat__Wadi_Al_Ma_awal,Wilayat__Yiti,Wilayat__Yunqul,Wilayat__sultan_haitham_city
10,137.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,49.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,368.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,49.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,600.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,89.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,170.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,300.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,83.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,89.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,270.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,86.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,592.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
